description,playlist_external_urls,playlist_href,playlist_id,images,playlist_name,playlist_owner,snapshot_id,tracks,type,playlist_uri,category_name,category_id
Relax to the sound of birds singing in the rain.,https://open.spotify.com/playlist/37i9dQZF1DX0eAsdXwbE4f,https://api.spotify.com/v1/playlists/37i9dQZF1DX0eAsdXwbE4f,37i9dQZF1DX0eAsdXwbE4f,"[{'height': 0, 'url': 'https://i.scdn.co/image/ab67706f0000000369bbab7f808c68e9a181db0d', 'width': 0}]",Birds in the Rain,"{'display_name': 'Spotify', 'external_urls': {'spotify': 'https://open.spotify.com/user/spotify'}, 'href': 'https://api.spotify.com/v1/users/spotify', 'id': 'spotify', 'type': 'user', 'uri': 'spotify:user:spotify'}",MTY3MDg2NTIwNSwwMDAwMDAwMGIwZjNlNzY2ZTVjOTU2NGI2YzM4Zjk2NTgyOTYwNmFm,"{'href': 'https://api.spotify.com/v1/playlists/37i9dQZF1DX0eAsdXwbE4f/tracks', 'total': 110}",playlist,spotify:playlist:37i9dQZF1DX0eAsdXwbE4f,Sleep,0JQ5DAqbMKFCuoRTxhYWow
Whale song from the deep underwater world of the oceans,https://open.spotify.com/playlist/37i9dQZF1DX60xkhEfNtud,https://api.spotify.com/v1/playlists/37i9dQZF1DX60xkhEfNtud,37i9dQZF1DX60xkhEfNtud,"[{'height': 0, 'url': 'https://i.scdn.co/image/ab67706f000000030ddef1f6b59e1d692dd20b02', 'width': 0}]",Whale Sounds,"{'display_name': 'Spotify', 'external_urls': {'spotify': 'https://open.spotify.com/user/spotify'}, 'href': 'https://api.spotify.com/v1/users/spotify', 'id': 'spotify', 'type': 'user', 'uri': 'spotify:user:spotify'}",MTY2MzIzMTA3MSwwMDAwMDAwMDUwNjFiZTIyZTY5MjZjZWE2Njc1MzRmMzM3NzkyZjkx,"{'href': 'https://api.spotify.com/v1/playlists/37i9dQZF1DX60xkhEfNtud/tracks', 'total': 51}",playlist,spotify:playlist:37i9dQZF1DX60xkhEfNtud,Sleep,0JQ5DAqbMKFCuoRTxhYWow
Tropical nature sounds for bedtime. ,https://open.spotify.com/playlist/37i9dQZF1DWWSads6V2oIk,https://api.spotify.com/v1/playlists/37i9dQZF1DWWSads6V2oIk,37i9dQZF1DWWSads6V2oIk,"[{'height': 0, 'url': 'https://i.scdn.co/image/ab67706f00000003a2bd3dd8760b5e4ac6b1b9a1', 'width': 0}]",Sleep in the Rainforest,"{'display_name': 'Spotify', 'external_urls': {'spotify': 'https://open.spotify.com/user/spotify'}, 'href': 'https://api.spotify.com/v1/users/spotify', 'id': 'spotify', 'type': 'user', 'uri': 'spotify:user:spotify'}",MTY1NzEyMTMxNywwMDAwMDAwMDJhZWI3ZGUwOTcwNjNiMWZhY2VjZTQ2NThhYjVkY2Yy,"{'href': 'https://api.spotify.com/v1/playlists/37i9dQZF1DWWSads6V2oIk/tracks', 'total': 66}",playlist,spotify:playlist:37i9dQZF1DWWSads6V2oIk,Sleep,0JQ5DAqbMKFCuoRTxhYWow
Bird sounds in the background,https://open.spotify.com/playlist/37i9dQZF1DWVEt8B7a1H1M,https://api.spotify.com/v1/playlists/37i9dQZF1DWVEt8B7a1H1M,37i9dQZF1DWVEt8B7a1H1M,"[{'height': 0, 'url': 'https://i.scdn.co/image/ab67706f0000000388677370d15c47b2cf47e2dc', 'width': 0}]",Birds in the Forest,"{'display_name': 'Spotify', 'external_urls': {'spotify': 'https://open.spotify.com/user/spotify'}, 'href': 'https://api.spotify.com/v1/users/spotify', 'id': 'spotify', 'type': 'user', 'uri': 'spotify:user:spotify'}",MTY3MDg2NDM3NiwwMDAwMDAwMGEwYWI3YmIzYTUyMDBkMjM2OWE2NTk3ZjNjZDE3MzJk,"{'href': 'https://api.spotify.com/v1/playlists/37i9dQZF1DWVEt8B7a1H1M/tracks', 'total': 42}",playlist,spotify:playlist:37i9dQZF1DWVEt8B7a1H1M,Sleep,0JQ5DAqbMKFCuoRTxhYWow
"Soothing, low frequencies for relaxation, meditation or sleep.",https://open.spotify.com/playlist/37i9dQZF1DX4hpot8sYudB,https://api.spotify.com/v1/playlists/37i9dQZF1DX4hpot8sYudB,37i9dQZF1DX4hpot8sYudB,"[{'height': 0, 'url': 'https://i.scdn.co/image/ab67706f00000003fbf8dcb03962d651152e64a4', 'width': 0}]",Brown Noise,"{'display_name': 'Spotify', 'external_urls': {'spotify': 'https://open.spotify.com/user/spotify'}, 'href': 'https://api.spotify.com/v1/users/spotify', 'id': 'spotify', 'type': 'user', 'uri': 'spotify:user:spotify'}",MTY3NDE3NjQwMCwwMDAwMDAwMDliOGE2MGFmNTQ5M2YxYjJkZDhkODc4NzQ2Y2I0OGYx,"{'href': 'https://api.spotify.com/v1/playlists/37i9dQZF1DX4hpot8sYudB/tracks', 'total': 243}",playlist,spotify:playlist:37i9dQZF1DX4hpot8sYudB,Sleep,0JQ5DAqbMKFCuoRTxhYWow
Welcome to the soothing hum...,https://open.spotify.com/playlist/37i9dQZF1DWUZ5bk6qqDSy,https://api.spotify.com/v1/playlists/37i9dQZF1DWUZ5bk6qqDSy,37i9dQZF1DWUZ5bk6qqDSy,"[{'height': 0, 'url': 'https://i.scdn.co/image/ab67706f00000003fb21c7706fe265bea8ec5a69', 'width': 0}]",White Noise,"{'display_name': 'Spotify', 'external_urls': {'spotify': 'https://open.spotify.com/user/spotify'}, 'href': 'https://api.spotify.com/v1/users/spotify', 'id': 'spotify', 'type': 'user', 'uri': 'spotify:user:spotify'}",MTY3NDEzNjA3NiwwMDAwMDAwMDQ2NzU2MmJiNDcwNTc3N2ZkZjIxMGYzMjUzZmMzMDIz,"{'href': 'https://api.spotify.com/v1/playlists/37i9dQZF1DWUZ5bk6qqDSy/tracks', 'total': 248}",playlist,spotify:playlist:37i9dQZF1DWUZ5bk6qqDSy,Sleep,0JQ5DAqbMKFCuoRTxhYWow
"The perfect frequency for sleep or study – science tested, listener approved.",https://open.spotify.com/playlist/37i9dQZF1DWZhzMp90Opmn,https://api.spotify.com/v1/playlists/37i9dQZF1DWZhzMp90Opmn,37i9dQZF1DWZhzMp90Opmn,"[{'height': 0, 'url': 'https://i.scdn.co/image/ab67706f000000038e93b1cc6a26e4ccffbb9997', 'width': 0}]",Pink Noise,"{'display_name': 'Spotify', 'external_urls': {'spotify': 'https://open.spotify.com/user/spotify'}, 'href': 'https://api.spotify.com/v1/users/spotify', 'id': 'spotify', 'type': 'user', 'uri': 'spotify:user:spotify'}",MTY3NTk0ODUwNCwwMDAwMDAwMGZmZjIxZWFiOTRiZGQ5Yjg4MTljNDlhMDQwM2M3OTQz,"{'href': 'https://api.spotify.com/v1/playlists/37i9dQZF1DWZhzMp90Opmn/tracks', 'total': 225}",playlist,spotify:playlist:37i9dQZF1DWZhzMp90Opmn,Sleep,0JQ5DAqbMKFCuoRTxhYWow
Sounds of the city to help you drift off. ,https://open.spotify.com/playlist/37i9dQZF1DWZwRv0cVNFLv,https://api.spotify.com/v1/playlists/37i9dQZF1DWZwRv0cVNFLv,37i9dQZF1DWZwRv0cVNFLv,"[{'height': 0, 'url': 'https://i.scdn.co/image/ab67706f00000003436d432eb292516ef3ee425f', 'width': 0}]",City Sounds for Sleep,"{'display_name': 'Spotify', 'external_urls': {'spotify': 'https://open.spotify.com/user/spotify'}, 'href': 'https://api.spotify.com/v1/users/spotify', 'id': 'spotify', 'type': 'user', 'uri': 'spotify:user:spotify'}",MTY3NDc0MTk2NywwMDAwMDAwMGIzNTVhYThlZDliYzVjNjM4NDkwYmVkZDY1MTdkNDQ5,"{'href': 'https://api.spotify.com/v1/playlists/37i9dQZF1DWZwRv0cVNFLv/tracks', 'total': 175}",playlist,spotify:playlist:37i9dQZF1DWZwRv0cVNFLv,Sleep,0JQ5DAqbMKFCuoRTxhYWow
Deep brown noise sleep frequencies to beat insomnia and help you sleep all night. ,https://open.spotify.com/playlist/37i9dQZF1DWVSZlCPJ6VZl,https://api.spotify.com/v1/playlists/37i9dQZF1DWVSZlCPJ6VZl,37i9dQZF1DWVSZlCPJ6VZl,"[{'height': 0, 'url': 'https://i.scdn.co/image/ab67706f00000003e1184cb61c4b6e8208a9a2a4', 'width': 0}]",8 Hours of Sleep Brown Noise,"{'display_name': 'Spotify', 'external_urls': {'spotify': 'https://open.spotify.com/user/spotify'}, 'href': 'https://api.spotify.com/v1/users/spotify', 'id': 'spotify', 'type': 'user', 'uri': 'spotify:user:spotify'}",MTY3NTc3MDM5OCwwMDAwMDAwMDljZTVjMTdiYjZlNWI3M2JmZjM2ODI0NDk5MDg0NWFl,"{'href': 'https://api.spotify.com/v1/playlists/37i9dQZF1DWVSZlCPJ6VZl/tracks', 'total': 164}",playlist,spotify:playlist:37i9dQZF1DWVSZlCPJ6VZl,Sleep,0JQ5DAqbMKFCuoRTxhYWow
Colored noise to help you sleep.,https://open.spotify.com/playlist/37i9dQZF1DWSW4ppn40bal,https://api.spotify.com/v1/playlists/37i9dQZF1DWSW4ppn40bal,37i9dQZF1DWSW4ppn40bal,"[{'height': 0, 'url': 'https://i.scdn.co/image/ab67706f000000031a6ad23ca0b14814490ef395', 'width': 0}]",Sleep Noise,"{'display_name': 'Spotify', 'external_urls': {'spotify': 'https://open.spotify.com/user/spotify'}, 'href': 'https://api.spotify.com/v1/users/spotify', 'id': 'spotify', 'type': 'user', 'uri': 'spotify:user:spotify'}",MTY3NjU2Mjc3MCwwMDAwMDAwMGYxNzQ1MjhiOWZlZjE5MmQzODY0NGRmN2M0OWVjNGQ4,"{'href': 'https://api.spotify.com/v1/playlists/37i9dQZF1DWSW4ppn40bal/tracks', 'total': 409}",playlist,spotify:playlist:37i9dQZF1DWSW4ppn40bal,Sleep,0JQ5DAqbMKFCuoRTxhYWow
Sail away to dreamland and sleep all night with fluffy and relaxing white noise. ,https://open.spotify.com/playlist/37i9dQZF1DX9M0XCg3OHJ6,https://api.spotify.com/v1/playlists/37i9dQZF1DX9M0XCg3OHJ6,37i9dQZF1DX9M0XCg3OHJ6,"[{'height': 0, 'url': 'https://i.scdn.co/image/ab67706f00000003cc60acf204a7c5bcb905fd1a', 'width': 0}]",8 Hours of Sleep White Noise,"{'display_name': 'Spotify', 'external_urls': {'spotify': 'https://open.spotify.com/user/spotify'}, 'href': 'https://api.spotify.com/v1/users/spotify', 'id': 'spotify', 'type': 'user', 'uri': 'spotify:user:spotify'}",MTY3NTc3MDQwMSwwMDAwMDAwMDE5NGUyNDU4NjFiYTA2Njk0YWQ0YmNmODFmNDg1Yzdj,"{'href': 'https://api.spotify.com/v1/playlists/37i9dQZF1DX9M0XCg3OHJ6/tracks', 'total': 189}",playlist,spotify:playlist:37i9dQZF1DX9M0XCg3OHJ6,Sleep,0JQ5DAqbMKFCuoRTxhYWow
Relax and unwind to the soothing hum of the electric fan. ,https://open.spotify.com/playlist/37i9dQZF1DWUm4vT7WQxcD,https://api.spotify.com/v1/playlists/37i9dQZF1DWUm4vT7WQxcD,37i9dQZF1DWUm4vT7WQxcD,"[{'height': 0, 'url': 'https://i.scdn.co/image/ab67706f000000032dee4c36bd658c49633d4273', 'width': 0}]",Fan Noise,"{'display_name': 'Spotify', 'external_urls': {'spotify': 'https://open.spotify.com/user/spotify'}, 'href': 'https://api.spotify.com/v1/users/spotify', 'id': 'spotify', 'type': 'user', 'uri': 'spotify:user:spotify'}",MTY3NDc0OTk2NCwwMDAwMDAwMGY4NDg3NTQxZTliYzIzMWFjMzYxNDU2MzE4ZTllZjA0,"{'href': 'https://api.spotify.com/v1/playlists/37i9dQZF1DWUm4vT7WQxcD/tracks', 'total': 95}",playlist,spotify:playlist:37i9dQZF1DWUm4vT7WQxcD,Sleep,0JQ5DAqbMKFCuoRTxhYWow
"Relax and sleep to the soft, melodic, and rhythmic rumbling of the night train",https://open.spotify.com/playlist/37i9dQZF1DX9mxKt6WorzQ,https://api.spotify.com/v1/playlists/37i9dQZF1DX9mxKt6WorzQ,37i9dQZF1DX9mxKt6WorzQ,"[{'height': 0, 'url': 'https://i.scdn.co/image/ab67706f00000003bb800e42148dc0f76bdc1eaa', 'width': 0}]",Train Sounds,"{'display_name': 'Spotify', 'external_urls': {'spotify': 'https://open.spotify.com/user/spotify'}, 'href': 'https://api.spotify.com/v1/users/spotify', 'id': 'spotify', 'type': 'user', 'uri': 'spotify:user:spotify'}",MTY3NjM2ODM4OSwwMDAwMDAwMGRiYTRiODY4M2JiMzJjZjQwZDRlOWY5M2U3ZGMyMjFk,"{'href': 'https://api.spotify.com/v1/playlists/37i9dQZF1DX9mxKt6WorzQ/tracks', 'total': 76}",playlist,spotify:playlist:37i9dQZF1DX9mxKt6WorzQ,Sleep,0JQ5DAqbMKFCuoRTxhYWow
"Soothing ASMR whispers to help you drift off to sleep. Slow, soft and calming.",https://open.spotify.com/playlist/37i9dQZF1DXbZmKskFbVct,https://api.spotify.com/v1/playlists/37i9dQZF1DXbZmKskFbVct,37i9dQZF1DXbZmKskFbVct,"[{'height': 0, 'url': 'https://i.scdn.co/image/ab67706f00000003ed50ede3297a8d68a8b52780', 'width': 0}]",ASMR Sleep Whispers,"{'display_name': 'Spotify', 'external_urls': {'spotify': 'https://open.spotify.com/user/spotify'}, 'href': 'https://api.spotify.com/v1/users/spotify', 'id': 'spotify', 'type': 'user', 'uri': 'spotify:user:spotify'}",MTY3NTM0NTcyMiwwMDAwMDAwMDYxMzhjOWU2ZjhmOTg3ZmQ2MmJmNGE4NDVhZjc4MzQ0,"{'href': 'https://api.spotify.com/v1/playlists/37i9dQZF1DXbZmKskFbVct/tracks', 'total': 50}",playlist,spotify:playlist:37i9dQZF1DXbZmKskFbVct,Sleep,0JQ5DAqbMKFCuoRTxhYWow
Relax and fall asleep to ASMR trigger sounds (no talking).,https://open.spotify.com/playlist/37i9dQZF1DWUAeTOoyNaqm,https://api.spotify.com/v1/playlists/37i9dQZF1DWUAeTOoyNaqm,37i9dQZF1DWUAeTOoyNaqm,"[{'height': 0, 'url': 'https://i.scdn.co/image/ab67706f00000003632955f189b3b671f2bef856', 'width': 0}]",ASMR Sleep,"{'display_name': 'Spotify', 'external_urls': {'spotify': 'https://open.spotify.com/user/spotify'}, 'href': 'https://api.spotify.com/v1/users/spotify', 'id': 'spotify', 'type': 'user', 'uri': 'spotify:user:spotify'}",MTY3NTM0NTY1NSwwMDAwMDAwMGVjNjgxMTIyNmFlZjk4OTAzYzgzYzEzYTY1ZDM4N2Y4,"{'href': 'https://api.spotify.com/v1/playlists/37i9dQZF1DWUAeTOoyNaqm/tracks', 'total': 100}",playlist,spotify:playlist:37i9dQZF1DWUAeTOoyNaqm,Sleep,0JQ5DAqbMKFCuoRTxhYWow
Soft piano lullaby versions of Jazz classics to lull your baby to sleep.,https://open.spotify.com/playlist/37i9dQZF1DX2WtjAdkiMga,https://api.spotify.com/v1/playlists/37i9dQZF1DX2WtjAdkiMga,37i9dQZF1DX2WtjAdkiMga,"[{'height': 0, 'url': 'https://i.scdn.co/image/ab67706f00000003796f270e839e6cbffa270739', 'width': 0}]",Lullaby Jazz,"{'display_name': 'Spotify', 'external_urls': {'spotify': 'https://open.spotify.com/user/spotify'}, 'href': 'https://api.spotify.com/v1/users/spotify', 'id': 'spotify', 'type': 'user', 'uri': 'spotify:user:spotify'}",MTY3NjU0MTE1MywwMDAwMDAwMGY2NzMyNmJhYjYyODE0OGNhNDQyM2M0MDNlNjg0NGE5,"{'href': 'https://api.spotify.com/v1/playlists/37i9dQZF1DX2WtjAdkiMga/tracks', 'total': 80}",playlist,spotify:playlist:37i9dQZF1DX2WtjAdkiMga,Sleep,0JQ5DAqbMKFCuoRTxhYWow
Lull your little ones with piano music.,https://open.spotify.com/playlist/37i9dQZF1DXbADqT0j1Cxt,https://api.spotify.com/v1/playlists/37i9dQZF1DXbADqT0j1Cxt,37i9dQZF1DXbADqT0j1Cxt,"[{'height': 0, 'url': 'https://i.scdn.co/image/ab67706f0000000393af6b553b9dc0af6488ada7', 'width': 0}]",Lullaby Baby,"{'display_name': 'Spotify', 'external_urls': {'spotify': 'https://open.spotify.com/user/spotify'}, 'href': 'https://api.spotify.com/v1/users/spotify', 'id': 'spotify', 'type': 'user', 'uri': 'spotify:user:spotify'}",MTY3NTk5MDgwMCwwMDAwMDAwMDVmOWUyOTc4ODFiY2ZlZGMyMzI1MzY1MTA1NGE4ZDc1,"{'href': 'https://api.spotify.com/v1/playlists/37i9dQZF1DXbADqT0j1Cxt/tracks', 'total': 276}",playlist,spotify:playlist:37i9dQZF1DXbADqT0j1Cxt,Sleep,0JQ5DAqbMKFCuoRTxhYWow
Soothing strings for our sleepy little ones.,https://open.spotify.com/playlist/37i9dQZF1DX2C8CFEPyYmg,https://api.spotify.com/v1/playlists/37i9dQZF1DX2C8CFEPyYmg,37i9dQZF1DX2C8CFEPyYmg,"[{'height': 0, 'url': 'https://i.scdn.co/image/ab67706f00000003e4f52b9b95ffb89f617dc775', 'width': 0}]",Soothing Strings For Sleeping Babies,"{'display_name': 'Spotify', 'external_urls': {'spotify': 'https://open.spotify.com/user/spotify'}, 'href': 'https://api.spotify.com/v1/users/spotify', 'id': 'spotify', 'type': 'user', 'uri': 'spotify:user:spotify'}",MTY3NjY0ODc5MywwMDAwMDAwMGU4NDYxY2Q0NWY0Y2MzZmJiOGY1YzU3MTk1NzVmYWY3,"{'href': 'https://api.spotify.com/v1/playlists/37i9dQZF1DX2C8CFEPyYmg/tracks', 'total': 296}",playlist,spotify:playlist:37i9dQZF1DX2C8CFEPyYmg,Sleep,0JQ5DAqbMKFCuoRTxhYWow
Relaxing rain sounds for sleepy babies.,https://open.spotify.com/playlist/37i9dQZF1DXdp5bwJ1FHFe,https://api.spotify.com/v1/playlists/37i9dQZF1DXdp5bwJ1FHFe,37i9dQZF1DXdp5bwJ1FHFe,"[{'height': 0, 'url': 'https://i.scdn.co/image/ab67706f000000032be4d27116cdeff736e488bb', 'width': 0}]",Baby Sleep Aid Rain Sounds,"{'display_name': 'Spotify', 'external_urls': {'spotify': 'https://open.spotify.com/user/spotify'}, 'href': 'https://api.spotify.com/v1/users/spotify', 'id': 'spotify', 'type': 'user', 'uri': 'spotify:user:spotify'}",MTY3MTU0NzEyNywwMDAwMDAwMDc4Mjg0YmFhOTU1N2FkMWU5ZGRjM2NiY2YwODI2YjY3,"{'href': 'https://api.spotify.com/v1/playlists/37i9dQZF1DXdp5bwJ1FHFe/tracks', 'total': 235}",playlist,spotify:playlist:37i9dQZF1DXdp5bwJ1FHFe,Sleep,0JQ5DAqbMKFCuoRTxhYWow
White noise to help babies fall asleep.,https://open.spotify.com/playlist/37i9dQZF1DXby8tlLbzqaH,https://api.spotify.com/v1/playlists/37i9dQZF1DXby8tlLbzqaH,37i9dQZF1DXby8tlLbzqaH,"[{'height': 0, 'url': 'https://i.scdn.co/image/ab67706f00000003f436f984f284edd3de7edbfb', 'width': 0}]",Baby Sleep Aid: White Noise,"{'display_name': 'Spotify', 'external_urls': {'spotify': 'https://open.spotify.com/user/spotify'}, 'href': 'https://api.spotify.com/v1/users/spotify', 'id': 'spotify', 'type': 'user', 'uri': 'spotify:user:spotify'}",MTY3MTU0NTE4NCwwMDAwMDAwMGEzZTY1MTk3ZmVhY2VkMDA0ODdhYjUyNWFmZTc4OWFi,"{'href': 'https://api.spotify.com/v1/playlists/37i9dQZF1DXby8tlLbzqaH/tracks', 'total': 218}",playlist,spotify:playlist:37i9dQZF1DXby8tlLbzqaH,Sleep,0JQ5DAqbMKFCuoRTxhYWow
Peaceful music box tunes for sleepy babies.,https://open.spotify.com/playlist/37i9dQZF1DX1Ew8a92fTdm,https://api.spotify.com/v1/playlists/37i9dQZF1DX1Ew8a92fTdm,37i9dQZF1DX1Ew8a92fTdm,"[{'height': 0, 'url': 'https://i.scdn.co/image/ab67706f00000003c41a1e6971429050ebe19b39', 'width': 0}]",Music Box Lullabies,"{'display_name': 'Spotify', 'external_urls': {'spotify': 'https://open.spotify.com/user/spotify'}, 'href': 'https://api.spotify.com/v1/users/spotify', 'id': 'spotify', 'type': 'user', 'uri': 'spotify:user:spotify'}",MTY3NjYyOTUyMiwwMDAwMDAwMGEzMTVjMTMxZGExZjlkMDIzYjY0OGM4ZDJjZTkwNjhj,"{'href': 'https://api.spotify.com/v1/playlists/37i9dQZF1DX1Ew8a92fTdm/tracks', 'total': 157}",playlist,spotify:playlist:37i9dQZF1DX1Ew8a92fTdm,Sleep,0JQ5DAqbMKFCuoRTxhYWow
Soft instrumental lullabies for the little ones.,https://open.spotify.com/playlist/37i9dQZF1DX8skPjZYk8mL,https://api.spotify.com/v1/playlists/37i9dQZF1DX8skPjZYk8mL,37i9dQZF1DX8skPjZYk8mL,"[{'height': 0, 'url': 'https://i.scdn.co/image/ab67706f00000003018b98a0f432ebd350779e27', 'width': 0}]",Sweet Lullabies,"{'display_name': 'Spotify', 'external_urls': {'spotify': 'https://open.spotify.com/user/spotify'}, 'href': 'https://api.spotify.com/v1/users/spotify', 'id': 'spotify', 'type': 'user', 'uri': 'spotify:user:spotify'}",MTY3NjYyMzQ3MiwwMDAwMDAwMDBkOWQ5ZThiZWMzZDIzODExNzBjNGNkNjlhZTQxNTdk,"{'href': 'https://api.spotify.com/v1/playlists/37i9dQZF1DX8skPjZYk8mL/tracks', 'total': 388}",playlist,spotify:playlist:37i9dQZF1DX8skPjZYk8mL,Sleep,0JQ5DAqbMKFCuoRTxhYWow
Sweet lullabies on guitar for little dreamers.,https://open.spotify.com/playlist/37i9dQZF1DX2UkbeRPWQqZ,https://api.spotify.com/v1/playlists/37i9dQZF1DX2UkbeRPWQqZ,37i9dQZF1DX2UkbeRPWQqZ,"[{'height': 0, 'url': 'https://i.scdn.co/image/ab67706f0000000384418ccfe126030f1eb509ff', 'width': 0}]",Guitar Lullabies,"{'display_name': 'Spotify', 'external_urls': {'spotify': 'https://open.spotify.com/user/spotify'}, 'href': 'https://api.spotify.com/v1/users/spotify', 'id': 'spotify', 'type': 'user', 'uri': 'spotify:user:spotify'}",MTY3NjYyOTg5MCwwMDAwMDAwMGNlN2M3NGM2YTM3ZDkzMDM4OTYxMDJlMDliMjRjZDVi,"{'href': 'https://api.spotify.com/v1/playlists/37i9dQZF1DX2UkbeRPWQqZ/tracks', 'total': 160}",playlist,spotify:playlist:37i9dQZF1DX2UkbeRPWQqZ,Sleep,0JQ5DAqbMKFCuoRTxhYWow
Soothing instrumental music for sleepy babies.,https://open.spotify.com/playlist/37i9dQZF1DX0DxcHtn4Hwo,https://api.spotify.com/v1/playlists/37i9dQZF1DX0DxcHtn4Hwo,37i9dQZF1DX0DxcHtn4Hwo,"[{'height': 0, 'url': 'https://i.scdn.co/image/ab67706f000000035683edf3bef4a94327e7b050', 'width': 0}]",Baby Sleep,"{'display_name': 'Spotify', 'external_urls': {'spotify': 'https://open.spotify.com/user/spotify'}, 'href': 'https://api.spotify.com/v1/users/spotify', 'id': 'spotify', 'type': 'user', 'uri': 'spotify:user:spotify'}",MTY3NjYyMjE5MSwwMDAwMDAwMDhmODBiZDRmMGEzOGFkMTNjOWEzNjMyMzMzNDdjYzNk,"{'href': 'https://api.spotify.com/v1/playlists/37i9dQZF1DX0DxcHtn4Hwo/tracks', 'total': 331}",playlist,spotify:playlist:37i9dQZF1DX0DxcHtn4Hwo,Sleep,0JQ5DAqbMKFCuoRTxhYWow
,https://open.spotify.com/playlist/37i9dQZF1DX2y5WZJJL4SF,https://api.spotify.com/v1/playlists/37i9dQZF1DX2y5WZJJL4SF,37i9dQZF1DX2y5WZJJL4SF,"[{'height': 0, 'url': 'https://i.scdn.co/image/ab67706f000000030a66e3c6acd17caf7fc2df88', 'width': 0}]",Harp Lullabies,"{'display_name': 'Spotify', 'external_urls': {'spotify': 'https://open.spotify.com/user/spotify'}, 'href': 'https://api.spotify.com/v1/users/spotify', 'id': 'spotify', 'type': 'user', 'uri': 'spotify:user:spotify'}",MTY3NjY0MDgyNiwwMDAwMDAwMGVmOTMxNjMwNWNiMTNjZjQ4MDUwYTllOGNjZTVjNTZj,"{'href': 'https://api.spotify.com/v1/playlists/37i9dQZF1DX2y5WZJJL4SF/tracks', 'total': 190}",playlist,spotify:playlist:37i9dQZF1DX2y5WZJJL4SF,Sleep,0JQ5DAqbMKFCuoRTxhYWow
Calming sounds of nature for sleeping babies. ,https://open.spotify.com/playlist/37i9dQZF1DX5ZTdvWvQHAL,https://api.spotify.com/v1/playlists/37i9dQZF1DX5ZTdvWvQHAL,37i9dQZF1DX5ZTdvWvQHAL,"[{'height': 0, 'url': 'https://i.scdn.co/image/ab67706f000000038b78eb4ec818191b1b0793f6', 'width': 0}]",Baby Sleep Nature Sounds,"{'display_name': 'Spotify', 'external_urls': {'spotify': 'https://open.spotify.com/user/spotify'}, 'href': 'https://api.spotify.com/v1/users/spotify', 'id': 'spotify', 'type': 'user', 'uri': 'spotify:user:spotify'}",MTY3MTUzMzM4OCwwMDAwMDAwMDJmNDY1N2Y5MDYwNzlhY2M3MTg5NGRlMWQwODA4MjE1,"{'href': 'https://api.spotify.com/v1/playlists/37i9dQZF1DX5ZTdvWvQHAL/tracks', 'total': 74}",playlist,spotify:playlist:37i9dQZF1DX5ZTdvWvQHAL,Sleep,0JQ5DAqbMKFCuoRTxhYWow
Soft music for sleepy babies. ,https://open.spotify.com/playlist/37i9dQZF1DXdJ5OFSzWeCS,https://api.spotify.com/v1/playlists/37i9dQZF1DXdJ5OFSzWeCS,37i9dQZF1DXdJ5OFSzWeCS,"[{'height': 0, 'url': 'https://i.scdn.co/image/ab67706f00000003c7d9c3a870ea21a58ffb26d4', 'width': 0}]","Sleep, Baby Sleep","{'display_name': 'Spotify', 'external_urls': {'spotify': 'https://open.spotify.com/user/spotify'}, 'href': 'https://api.spotify.com/v1/users/spotify', 'id': 'spotify', 'type': 'user', 'uri': 'spotify:user:spotify'}",MTY3NTk5MDgwMCwwMDAwMDAwMDk0MmY1NWE1MWEyZTBkZmE5NjgyNWNlOTU2OGIxZmEw,"{'href': 'https://api.spotify.com/v1/playlists/37i9dQZF1DXdJ5OFSzWeCS/tracks', 'total': 294}",playlist,spotify:playlist:37i9dQZF1DXdJ5OFSzWeCS,Sleep,0JQ5DAqbMKFCuoRTxhYWow
Glockenspiel lullabies for your baby to fall asleep. ,https://open.spotify.com/playlist/37i9dQZF1DX9QSrZ8cQbyd,https://api.spotify.com/v1/playlists/37i9dQZF1DX9QSrZ8cQbyd,37i9dQZF1DX9QSrZ8cQbyd,"[{'height': 0, 'url': 'https://i.scdn.co/image/ab67706f00000003120dec1dd2acaaaaea8ecf47', 'width': 0}]",Baby Bells for Sleep,"{'display_name': 'Spotify', 'external_urls': {'spotify': 'https://open.spotify.com/user/spotify'}, 'href': 'https://api.spotify.com/v1/users/spotify', 'id': 'spotify', 'type': 'user', 'uri': 'spotify:user:spotify'}",MTY3NjY0OTMxMSwwMDAwMDAwMDVhNGI1ODg3MzQyOTlkMDcyZmEyNjY3YTVjYzY2YWE1,"{'href': 'https://api.spotify.com/v1/playlists/37i9dQZF1DX9QSrZ8cQbyd/tracks', 'total': 147}",playlist,spotify:playlist:37i9dQZF1DX9QSrZ8cQbyd,Sleep,0JQ5DAqbMKFCuoRTxhYWow
